pk,type,borrow_fee,create_time,borrow_time,member_fk
4416,2,183.16,2023-09-21 02:54:38,4,654
4417,2,4821.59,2022-08-09 13:40:29,2,371
4418,2,6625.80,2023-02-04 00:31:03,3,474
4419,2,3998.45,2023-09-23 23:50:14,6,751
4420,2,6037.67,2023-06-04 18:23:22,8,166
4421,2,1783.58,2023-02-05 16:42:19,4,863
4422,2,3006.14,2022-10-20 11:09:35,3,433
4423,2,3616.78,2022-09-02 11:03:43,5,172
4424,2,9600.68,2022-09-24 05:35:30,6,670
4425,2,463.37,2022-09-14 15:17:49,6,172
4426,2,7474.48,2023-10-02 22:52:12,6,544
4427,2,8760.04,2023-06-24 03:56:46,6,122
4428,2,4519.43,2023-09-16 06:41:03,10,216
4429,2,2495.26,2023-11-14 09:59:43,4,802
4430,2,5312.00,2023-12-05 17:43:41,6,332
4431,2,5912.89,2023-03-16 14:12:26,5,488
4432,2,7435.75,2022-12-31 09:29:23,8,435
4433,2,2886.65,2022-12-05 03:30:43,7,686
4434,2,4474.04,2023-02-12 05:02:41,4,474
4435,2,2837.96,2023-07-07 09:20:10,4,650
4436,2,3267.34,2023-07-26 02:41:06,7,431
4437,2,8400.14,2022-09-29 13:21:36,4,359
4438,2,6477.71,2023-07-08 02:32:54,3,108
4439,2,6647.96,2023-09-03 03:29:58,7,368
4440,2,6542.84,2022-09-11 17:33:30,6,240
4441,2,6137.84,2023-05-26 07:43:51,4,251
4442,2,7519.72,2022-10-26 00:49:19,8,349
4443,2,3049.82,2023-08-10 09:55:14,3,575
4444,2,397.05,2023-10-02 03:06:09,5,137
4445,2,7765.41,2023-07-05 07:02:01,7,198
4446,2,993.08,2023-06-30 07:41:52,5,982
4447,2,7162.13,2023-05-20 17:23:42,5,848
4448,2,6750.48,2023-11-04 07:00:19,3,356
4449,2,4500.16,2022-10-09 11:30:24,4,262
4450,2,485.87,2024-01-23 08:02:54,3,264
4451,2,6033.79,2023-10-17 14:01:21,4,177
4452,2,477.42,2023-01-16 16:06:13,6,451
4453,2,1023.95,2022-11-06 09:25:56,5,838
4454,2,644.11,2023-10-02 20:22:47,13,915
4455,2,7620.56,2023-12-13 02:52:15,3,869
4456,2,4310.65,2023-04-09 11:42:34,11,243
4457,2,1577.62,2022-11-07 02:03:25,6,363
4458,2,6498.85,2024-01-12 18:25:08,4,819
4459,2,6005.19,2024-01-12 08:30:32,3,443
4460,2,67.63,2023-01-28 08:36:09,5,311
4461,2,4649.97,2022-09-22 11:22:54,5,68
4462,2,7357.85,2022-09-17 05:01:40,4,997
4463,2,5373.52,2022-08-21 16:50:22,2,684
4464,2,4236.52,2023-08-01 01:58:20,5,148
4465,2,1267.49,2023-01-26 05:51:11,8,948
4466,2,9492.16,2023-11-20 04:27:10,5,910
4467,2,3074.91,2023-10-11 19:03:40,6,410
4468,2,504.13,2023-08-21 22:08:40,7,369
4469,2,6365.45,2023-08-25 21:55:43,8,336
4470,2,705.25,2023-09-22 19:28:14,3,72
4471,2,1421.97,2023-07-31 13:16:06,4,103
4472,2,6650.55,2023-02-28 04:57:42,7,845
4473,2,9401.16,2023-05-08 04:44:12,7,91
4474,2,8479.86,2022-12-17 11:16:17,6,576
4475,2,6178.85,2023-03-28 13:11:49,4,470
4476,2,6821.23,2023-03-15 16:39:16,4,400
4477,2,3711.88,2022-11-13 02:00:09,6,838
4478,2,1297.04,2023-10-23 03:59:07,4,102
4479,2,4872.91,2023-04-23 14:14:46,5,943
4480,2,4460.28,2023-03-08 21:04:38,7,849
4481,2,2596.23,2023-10-07 18:16:07,6,137
4482,2,2081.91,2023-02-01 11:38:52,10,196
4483,2,894.66,2023-04-06 14:25:38,4,749
4484,2,4636.68,2023-03-19 01:25:47,9,104
4485,2,969.43,2023-10-30 23:07:29,2,420
4486,2,1637.76,2024-01-08 12:56:31,7,517
4487,2,9077.15,2022-11-13 12:38:22,4,456
4488,2,6773.08,2023-05-29 00:51:06,7,38
4489,2,4746.06,2023-01-11 23:49:42,3,83
4490,2,2937.05,2023-07-01 22:35:23,2,593
4491,2,6871.32,2023-02-01 01:38:48,6,116
4492,2,5409.27,2023-04-02 19:07:16,5,511
4493,2,4156.85,2022-11-09 01:38:21,7,11
4494,2,3519.70,2023-02-15 01:57:50,6,531
4495,2,2281.64,2023-03-01 09:12:58,10,656
4496,2,6467.98,2023-03-15 08:45:07,8,845
4497,2,2261.63,2022-09-27 10:09:53,9,153
4498,2,2413.54,2023-01-08 23:09:54,3,994
4499,2,8380.25,2024-02-08 08:36:48,11,902
4500,2,1735.50,2023-08-27 01:14:18,3,765
4501,2,6228.49,2023-12-13 15:54:42,2,758
4502,2,1949.35,2024-03-09 21:25:34,10,389
4503,2,2677.65,2024-02-29 09:42:44,9,380
4504,2,5405.49,2023-08-31 23:51:59,7,553
4505,2,2967.45,2023-10-11 17:16:32,7,7
4506,2,787.15,2023-07-13 15:22:41,5,762
4507,2,1897.29,2023-08-18 02:27:39,7,699
4508,2,3703.95,2022-10-25 18:17:27,6,644
4509,2,2997.34,2024-01-05 02:43:11,3,337
4510,2,7242.13,2022-11-01 12:40:14,7,945
4511,2,4540.87,2023-12-06 22:26:29,4,393
4512,2,6567.44,2022-11-24 15:53:08,6,760
4513,2,3106.68,2023-05-25 20:55:16,9,118
4514,2,4126.47,2022-10-10 01:52:27,5,736
4515,2,3872.05,2023-05-19 17:44:31,10,42
4516,2,4915.35,2023-02-06 20:49:00,7,491
4517,2,9357.63,2023-03-07 08:13:40,5,759
4518,2,7823.09,2023-12-27 09:42:19,8,263
4519,2,2180.10,2023-02-01 07:04:57,7,292
4520,2,5458.58,2023-04-15 23:00:16,5,749
4521,2,9257.64,2023-04-03 23:42:10,10,289
4522,2,4939.60,2023-09-10 16:55:31,4,51
4523,2,2161.93,2023-06-01 14:07:15,5,753
4524,2,4303.47,2023-10-14 18:15:57,6,267
4525,2,2442.73,2024-03-15 12:58:39,11,389
4526,2,8574.93,2023-03-17 05:08:59,8,849
4527,2,2065.37,2023-11-20 05:36:51,7,419
4528,2,3215.29,2023-09-24 08:06:01,2,796
4529,2,4163.43,2022-10-13 09:53:14,5,782
4530,2,8445.19,2023-05-12 15:38:58,8,91
4531,2,7907.63,2023-08-09 18:20:09,3,411
4532,2,8391.48,2023-02-28 04:33:19,5,474
4533,2,6566.07,2024-02-24 02:45:44,9,524
4534,2,9744.02,2022-10-09 16:16:52,3,681
4535,2,2447.43,2023-03-10 08:38:30,9,452
4536,2,1745.83,2022-10-16 20:24:20,6,984
4537,2,859.66,2023-05-27 23:32:08,6,844
4538,2,3267.44,2023-09-26 00:06:23,8,832
4539,2,2454.93,2023-12-18 07:24:42,5,463
4540,2,3178.67,2023-05-31 19:27:18,4,708
4541,2,7653.95,2022-11-10 00:08:14,6,993
4542,2,696.28,2022-09-08 07:58:02,5,723
4543,2,3517.19,2023-07-11 20:08:39,8,551
4544,2,3355.96,2023-08-18 17:32:09,3,321
4545,2,9658.13,2022-10-23 03:07:07,2,774
4546,2,8828.02,2024-01-29 12:43:30,4,374
4547,2,8399.65,2023-08-10 15:25:04,5,473
4548,2,9456.83,2023-07-07 01:50:24,6,202
4549,2,69.09,2023-05-12 11:17:22,4,48
4550,2,3949.18,2023-08-12 15:21:08,2,780
4551,2,5008.63,2023-08-19 08:12:42,5,830
4552,2,4885.17,2023-11-20 05:56:52,4,320
4553,2,5616.36,2023-08-25 10:09:08,6,830
4554,2,5766.63,2022-11-15 18:11:16,5,950
4555,2,3233.20,2023-07-05 11:56:58,8,375
4556,2,47.48,2022-11-03 02:50:29,3,458
4557,2,5059.49,2023-12-30 16:26:23,7,567
4558,2,6987.80,2022-10-01 12:39:01,5,359
4559,2,9513.77,2023-07-01 09:13:41,7,122
4560,2,3678.00,2023-02-21 12:35:59,3,304
4561,2,3735.13,2022-11-10 16:14:56,7,363
4562,2,9872.08,2023-05-22 04:58:47,7,273
4563,2,1450.63,2024-01-26 20:35:35,7,287
4564,2,6550.31,2023-08-20 08:10:30,12,887
4565,2,291.79,2023-04-19 21:49:46,4,158
4566,2,5049.87,2022-09-23 15:56:35,5,73
4567,2,7502.27,2022-12-08 19:43:36,10,607
4568,2,2476.35,2023-06-23 16:28:35,4,396
4569,2,5559.59,2022-11-08 09:55:43,7,275
4570,2,1908.41,2023-01-08 21:13:31,3,785
4571,2,1914.92,2023-05-31 19:05:07,7,366
4572,2,3666.86,2022-11-30 09:07:38,3,906
4573,2,3992.68,2023-02-21 22:58:19,6,157
4574,2,5535.02,2022-11-13 19:49:10,6,209
4575,2,169.35,2023-07-21 06:09:03,4,727
4576,2,256.39,2023-01-09 04:44:12,6,852
4577,2,4618.94,2022-11-10 12:21:18,5,942
4578,2,2746.64,2022-12-07 18:30:27,4,381
4579,2,4404.85,2022-10-16 00:08:21,4,941
4580,2,4097.58,2023-08-26 04:19:38,8,699
4581,2,1294.94,2023-01-21 22:43:20,8,483
4582,2,3680.63,2023-09-15 08:52:38,5,432
4583,2,5053.92,2022-09-21 07:35:34,6,752
4584,2,3111.85,2024-03-03 02:43:52,7,378
4585,2,5617.34,2023-10-21 00:16:28,7,410
4586,2,8586.08,2023-02-24 12:35:39,5,499
4587,2,724.05,2023-12-31 23:43:12,3,694
4588,2,2542.79,2023-11-26 06:39:23,7,205
4589,2,9798.61,2023-01-02 02:13:07,5,309
4590,2,7367.98,2023-02-03 04:48:16,5,696
4591,2,1866.76,2023-07-17 05:16:09,5,959
4592,2,6681.47,2022-10-11 11:33:50,3,223
4593,2,1419.07,2023-05-15 17:45:28,3,316
4594,2,927.13,2022-09-30 06:45:44,7,224
4595,2,7401.98,2022-09-12 12:32:15,4,791
4596,2,4608.48,2023-05-17 18:22:06,6,295
4597,1,8778.09,2023-01-30 23:40:13,1,206
4598,2,5149.46,2023-09-12 16:04:13,4,428
4599,2,8004.86,2023-01-08 16:49:21,4,401
4600,2,4953.95,2023-11-22 08:18:04,5,802
4601,2,6200.31,2023-09-30 00:52:00,5,335
4602,2,8776.77,2023-12-28 02:48:28,6,55
4603,2,8502.60,2023-02-14 22:02:51,9,75
4604,2,1785.75,2023-08-07 15:37:04,8,298
4605,2,7153.61,2023-08-29 19:01:44,7,93
4606,2,921.89,2023-03-18 00:16:12,5,516
4607,1,3333.99,2023-09-16 04:36:23,1,857
4608,2,9130.86,2023-08-08 08:09:53,4,20
4609,2,4293.58,2023-08-05 19:02:31,9,200
4610,2,7331.49,2022-10-21 08:11:14,6,594
4611,2,1274.15,2022-11-07 13:48:59,7,640
4612,2,9235.93,2023-05-29 14:49:24,7,844
4613,2,7704.22,2024-01-25 10:56:41,3,478
4614,2,2459.49,2023-10-12 04:26:33,2,244
4615,2,9815.54,2024-02-20 14:39:43,9,797
4616,2,7462.42,2023-03-23 19:01:32,7,521
4617,2,1205.90,2022-10-15 15:11:11,3,498
4618,2,3717.63,2023-10-10 08:23:55,4,229
4619,2,7738.52,2022-09-25 03:14:33,3,741
4620,2,2573.99,2022-11-22 04:55:38,5,778
4621,2,641.20,2022-10-14 13:26:24,8,527
4622,2,8129.61,2023-08-09 16:14:33,4,831
4623,2,1694.50,2023-04-12 05:34:00,12,243
4624,2,4774.10,2023-07-13 21:47:52,6,982
4625,2,4879.07,2023-07-25 13:17:58,5,976
4626,2,2322.62,2022-08-22 19:46:39,3,739
4627,2,8321.77,2023-06-11 10:56:03,5,964
4628,2,2565.62,2023-02-10 14:37:30,8,292
4629,2,251.33,2023-04-22 02:43:53,9,709
4630,2,3046.87,2024-01-13 08:34:13,3,776
4631,2,2782.14,2024-01-14 23:53:29,4,834
4632,2,3254.25,2023-07-07 19:47:57,5,578
4633,2,4852.62,2023-12-09 14:36:49,6,768
4634,2,6538.19,2023-11-23 13:22:15,6,802
4635,2,7897.45,2023-10-05 06:40:36,12,367
4636,2,136.65,2023-08-27 22:09:27,8,192
4637,2,6501.02,2023-12-10 20:15:00,5,960
4638,2,5090.72,2023-04-28 02:49:22,13,243
4639,2,9906.89,2022-11-24 22:45:24,5,111
4640,2,326.03,2023-11-22 00:16:54,4,969
4641,2,3431.59,2023-06-03 22:37:12,5,270
4642,2,67.06,2024-02-12 01:25:42,12,28
4643,2,7000.50,2022-11-04 18:06:36,6,649
4644,2,5400.86,2023-01-15 00:19:27,5,155
4645,2,2165.20,2022-09-08 03:42:15,5,888
4646,2,2185.80,2023-09-29 12:25:35,6,193
4647,2,5289.76,2023-12-02 23:40:32,6,265
4648,2,7462.91,2024-02-09 21:53:49,7,787
4649,2,2351.81,2023-02-04 20:50:24,5,220
4650,2,220.90,2023-12-10 14:28:54,5,393
4651,2,4352.04,2024-01-25 08:11:14,7,934
4652,2,3618.51,2023-06-19 09:36:07,12,386
4653,2,5371.65,2022-09-30 16:59:57,4,954
4654,2,2459.18,2023-05-11 11:49:54,2,538
4655,2,9941.83,2023-09-26 23:22:24,8,27
4656,2,6626.10,2023-12-22 19:06:45,6,979
4657,2,4220.90,2022-10-30 20:30:52,3,173
4658,2,9850.42,2023-07-02 20:36:20,4,839
4659,1,5429.93,2023-12-13 11:01:49,1,729
4660,2,9269.97,2022-11-06 04:38:28,5,724
4661,2,407.48,2023-06-26 01:15:54,2,146
4662,2,4845.96,2023-01-07 06:25:36,2,775
4663,2,9759.86,2023-05-14 00:04:27,5,783
4664,2,5975.55,2023-12-07 17:11:18,6,319
4665,2,8817.40,2023-03-24 07:02:16,10,452
4666,2,4146.88,2023-08-12 05:05:15,6,745
4667,2,5947.72,2023-10-09 08:14:12,7,193
4668,2,9712.12,2022-12-24 07:00:40,4,403
4669,2,2455.71,2024-01-01 22:56:12,7,55
4670,2,4869.63,2023-09-12 23:51:01,5,342
4671,2,8039.07,2023-12-12 21:43:01,6,159
4672,2,8261.38,2023-04-18 16:12:02,4,779
4673,2,1835.33,2023-01-23 20:05:35,4,697
4674,2,5511.92,2023-07-24 11:02:19,6,241
4675,2,7049.28,2023-11-28 15:27:40,8,205
4676,2,7104.65,2022-11-26 08:42:16,9,43
4677,2,6013.97,2023-06-05 04:31:54,8,844
4678,2,8864.95,2023-06-03 11:31:04,11,42
4679,2,7215.97,2023-10-14 03:48:51,12,680
4680,2,2188.83,2023-03-03 11:20:17,6,277
4681,2,7965.10,2022-10-21 09:51:54,2,377
4682,2,2406.53,2023-12-21 07:30:35,5,717
4683,2,340.01,2023-04-13 01:41:07,6,602
4684,2,4224.71,2022-11-18 04:14:22,5,456
4685,2,6978.22,2023-01-05 05:24:48,5,547
4686,2,9555.52,2023-09-22 07:24:26,6,705
4687,2,9194.33,2023-02-16 18:11:06,7,116
4688,2,5140.71,2022-11-08 03:36:48,6,685
4689,2,602.84,2022-12-30 13:33:41,5,67
4690,2,5172.30,2023-07-20 15:56:07,5,620
4691,2,8191.75,2023-06-14 20:41:24,3,239
4692,2,2472.17,2023-04-23 10:22:42,8,76
4693,2,1088.71,2022-09-10 20:51:29,3,87
4694,2,6182.07,2023-03-01 08:45:44,8,178
4695,2,1238.63,2023-07-19 02:22:11,6,980
4696,2,4074.66,2023-08-27 06:26:55,7,669
4697,2,1440.20,2023-04-04 16:37:22,5,45
4698,2,4078.38,2023-04-18 09:36:58,3,967
4699,2,5156.88,2024-01-09 07:53:58,10,477
4700,2,1576.62,2023-07-22 11:29:14,5,727
4701,2,5881.39,2023-02-13 12:40:03,3,841
4702,2,1403.10,2022-12-21 14:21:09,5,381
4703,2,1941.19,2022-12-15 16:42:34,5,154
4704,2,7147.73,2023-03-30 07:45:40,4,518
4705,2,8938.17,2022-10-31 06:26:18,7,594
4706,2,8635.90,2023-12-01 07:23:19,2,683
4707,2,4424.18,2024-01-02 15:49:54,7,979
4708,2,5137.72,2022-12-02 03:08:12,5,672
4709,2,3589.13,2022-09-14 01:53:04,6,888
4710,2,4495.52,2022-11-19 04:22:36,8,836
4711,2,6374.36,2023-10-24 10:40:42,4,9
4712,2,6310.34,2024-01-06 14:43:39,8,567
4713,2,8616.79,2023-08-14 05:59:26,10,200
4714,2,5522.86,2023-09-26 15:03:43,8,346
4715,2,3082.42,2023-06-09 07:02:17,9,937
4716,2,8745.93,2023-04-06 01:45:00,7,448
4717,2,2028.78,2023-09-17 15:24:51,5,428
4718,2,153.14,2023-01-19 10:11:12,4,83
4719,2,6672.79,2023-01-13 23:44:36,9,435
4720,2,4268.59,2023-01-01 15:58:53,6,894
4721,2,825.96,2022-10-05 14:53:12,3,441
4722,2,6192.73,2023-10-17 12:53:33,9,167
4723,2,9829.16,2022-11-14 10:00:38,4,545
4724,2,8467.22,2023-03-13 20:03:43,4,701
4725,2,3891.00,2023-03-23 05:32:47,3,484
4726,2,4092.68,2022-11-09 19:27:01,8,640
4727,2,8105.17,2022-10-31 02:58:08,3,774
4728,2,1477.04,2023-02-06 05:56:19,11,384
4729,2,3410.84,2022-11-17 06:27:40,5,545
4730,2,1206.79,2023-12-30 01:13:30,5,447
4731,2,3351.13,2022-11-16 09:06:45,9,105
4732,2,1312.92,2023-05-25 16:15:59,5,627
4733,2,1218.31,2023-09-15 12:12:50,7,595
4734,2,592.76,2024-01-10 15:18:47,4,714
4735,2,9105.49,2024-02-08 14:53:52,5,374
4736,2,968.14,2023-09-05 03:02:46,3,926
4737,2,9789.21,2023-03-28 22:06:39,9,63
4738,2,1019.91,2023-11-21 17:54:40,5,286
4739,2,8490.41,2023-03-12 10:30:15,4,385
4740,2,2045.37,2023-02-17 07:40:45,4,3
4741,2,8241.14,2022-10-22 02:47:23,4,795
4742,2,3634.23,2023-09-06 05:14:19,6,970
4743,2,8872.07,2023-07-11 07:35:26,3,593
4744,2,9772.07,2024-01-05 20:10:32,3,344
4745,2,3702.53,2022-11-19 09:56:45,8,363
4746,2,3532.62,2023-07-18 14:05:31,4,36
4747,2,8167.35,2022-09-15 02:10:01,5,605
4748,2,9633.27,2023-10-10 06:30:51,10,221
4749,2,3942.78,2023-12-18 08:09:55,3,40
4750,2,6382.39,2023-01-11 07:25:14,5,401
4751,2,4959.86,2023-07-10 11:12:28,6,901
4752,2,6882.70,2023-02-08 05:31:27,8,491
4753,2,4931.23,2023-09-22 20:31:36,2,772
4754,2,7150.94,2024-01-16 04:40:28,5,909
4755,1,4612.33,2022-12-12 20:47:11,1,106
4756,2,7688.13,2023-01-27 10:37:15,5,634
4757,2,4165.32,2023-01-17 18:51:20,11,405
4758,2,6706.72,2023-03-21 11:01:55,6,22
4759,2,5873.90,2023-01-24 16:46:44,3,599
4760,2,2432.74,2023-04-24 02:14:35,3,338
4761,2,2570.29,2024-03-02 08:52:11,9,493
4762,2,1363.92,2023-10-02 02:36:08,6,428
4763,2,8428.72,2022-11-24 22:24:09,6,305
4764,2,8898.89,2023-10-12 23:37:48,10,333
4765,2,2407.59,2022-08-29 09:32:43,5,314
4766,2,5934.56,2023-09-30 08:36:47,5,582
4767,2,7196.39,2024-02-14 09:14:41,3,323
4768,2,6037.04,2023-04-02 08:14:23,5,518
4769,2,2649.23,2023-09-10 00:35:40,8,93
4770,2,1948.21,2024-01-20 06:23:10,5,882
4771,2,6667.57,2022-10-09 14:21:44,8,224
4772,2,2326.19,2023-07-05 09:14:47,7,489
4773,2,9017.18,2023-11-22 13:49:17,6,286
4774,2,1767.03,2023-03-22 17:02:00,7,912
4775,2,7360.68,2023-06-13 19:31:28,8,366
4776,2,8972.98,2023-04-18 12:04:10,7,534
4777,2,4015.44,2023-12-24 23:28:47,2,729
4778,2,100.44,2023-02-27 21:11:18,4,707
4779,2,1446.31,2023-12-22 20:35:39,4,873
4780,2,1810.48,2023-08-18 01:43:24,8,641
4781,2,481.58,2023-10-20 14:36:04,8,609
4782,2,1138.72,2024-01-21 07:06:48,9,567
4783,2,6435.27,2023-04-25 14:44:15,4,502
4784,2,6021.03,2023-07-09 21:18:56,4,990
4785,2,5902.81,2023-03-14 09:43:34,7,345
4786,2,1281.69,2023-05-08 11:12:23,2,733
4787,2,2285.13,2024-01-26 17:15:35,4,861
4788,2,4145.05,2023-03-20 18:18:13,2,896
4789,2,1762.46,2023-09-15 15:19:07,6,432
4790,2,5998.06,2023-12-06 04:33:55,7,821
4791,2,4568.86,2023-04-20 16:29:04,5,668
4792,2,9141.31,2023-09-05 06:38:49,9,699
4793,2,4428.45,2023-08-28 02:40:40,4,321
4794,2,9064.30,2022-11-23 17:22:13,6,482
4795,2,1631.17,2022-10-28 05:19:07,5,941
4796,2,7639.19,2023-06-22 11:08:15,3,770
4797,2,766.40,2023-05-10 14:15:19,4,520
4798,2,4411.15,2023-09-11 05:01:54,7,970
4799,2,3944.94,2023-08-05 16:56:05,3,315
4800,2,9426.82,2022-11-27 05:28:17,7,318
4801,2,3423.44,2023-10-05 02:51:16,9,632
4802,2,9985.72,2023-03-24 16:12:31,9,845
4803,2,3662.03,2022-08-29 00:50:09,5,302
4804,2,9863.91,2022-09-24 05:49:41,6,68
4805,2,1612.94,2023-07-05 16:37:04,8,489
4806,2,6636.47,2022-09-11 16:41:22,6,52
4807,2,8609.90,2023-09-13 00:41:58,7,829
4808,2,2500.20,2022-12-08 14:13:52,2,409
4809,2,5055.32,2022-09-20 06:53:08,2,629
4810,2,1805.18,2023-10-09 06:34:33,8,190
4811,2,3375.27,2022-11-03 00:40:30,5,161
4812,2,4792.80,2023-04-04 16:10:37,3,631
4813,2,6783.94,2023-03-19 15:47:18,11,438
4814,2,1750.28,2024-02-15 16:36:44,8,898
4815,2,4822.62,2023-05-07 02:45:52,5,502
4816,2,490.47,2023-07-10 07:29:12,8,122
4817,2,1155.76,2024-02-25 07:08:36,8,992
4818,2,4226.73,2023-09-23 02:47:42,6,324
4819,2,2024.57,2023-01-13 15:41:36,8,933
4820,2,2659.66,2023-08-19 20:13:10,6,473
4821,2,8619.97,2023-04-24 03:16:30,9,76
4822,2,5837.94,2023-03-25 03:34:58,6,856
4823,2,3697.78,2023-07-22 23:25:36,6,727
4824,2,4259.88,2022-12-24 03:43:29,4,730
4825,2,6954.86,2022-11-28 03:05:26,7,482
4826,2,4477.60,2023-04-10 18:06:04,4,1
4827,2,3565.91,2022-12-01 09:27:11,6,456
4828,2,7199.06,2023-02-26 03:27:32,8,788
4829,2,4224.70,2023-01-26 04:09:10,7,947
4830,2,8356.52,2023-02-24 02:41:57,3,924
4831,2,5643.27,2023-08-29 22:07:01,3,481
4832,2,9342.83,2023-02-20 12:59:47,10,75
4833,2,1467.58,2023-11-30 00:43:42,5,320
4834,2,7711.40,2024-01-15 16:24:18,6,509
4835,2,9785.67,2023-07-11 10:14:16,5,800
4836,2,6264.16,2023-09-20 04:36:06,6,597
4837,2,9306.34,2024-01-19 20:03:25,6,909
4838,2,1924.87,2022-10-12 05:41:00,9,224
4839,2,4730.69,2022-09-02 17:03:04,4,739
4840,2,1200.50,2022-11-05 13:09:32,7,755
4841,2,8765.75,2024-02-05 17:33:01,5,812
4842,2,1265.41,2023-01-14 02:35:30,6,395
4843,2,2756.19,2023-11-09 06:44:40,2,885
4844,2,3044.27,2023-09-17 06:37:28,4,615
4845,2,8323.65,2022-10-20 15:19:24,7,984
4846,2,5849.57,2022-11-20 02:20:02,3,383
4847,2,1078.27,2022-10-31 15:14:48,9,349
4848,2,3917.79,2023-06-11 02:00:28,9,404
4849,2,7589.36,2023-03-28 20:34:54,5,757
4850,2,8081.00,2023-10-22 03:57:39,6,815
4851,2,6368.29,2023-06-14 02:52:30,10,937
4852,2,7623.94,2023-08-15 06:08:15,11,200
4853,2,268.75,2023-05-01 22:28:36,5,208
4854,2,4565.42,2024-01-05 15:34:13,4,694
4855,2,5131.17,2022-10-08 13:58:20,5,978
4856,2,5693.10,2024-03-09 12:42:29,10,380
4857,2,4284.65,2023-03-08 01:50:17,8,688
4858,2,8176.14,2022-09-15 09:32:07,3,330
4859,2,1113.37,2023-02-17 06:28:28,11,196
4860,2,2566.60,2024-02-14 04:23:18,6,374
4861,2,5998.78,2023-12-22 15:42:16,8,661
4862,2,469.05,2023-07-04 07:10:34,6,228
4863,2,2822.72,2023-04-01 07:13:30,8,296
4864,2,7367.09,2023-05-25 09:59:30,8,702
4865,2,2030.96,2023-10-26 22:46:38,6,139
4866,2,6225.60,2023-01-09 11:21:58,6,67
4867,2,9095.17,2022-11-15 06:52:06,8,755
4868,2,8590.79,2023-08-27 21:51:59,6,475
4869,2,6892.79,2022-12-11 11:23:30,5,652
4870,2,7165.27,2022-12-04 17:20:45,8,318
4871,2,209.25,2023-05-22 10:45:50,4,586
4872,2,3488.67,2023-01-28 01:07:21,5,19
4873,2,2588.02,2023-05-27 18:59:01,5,53
4874,2,551.61,2023-01-15 07:55:14,6,309
4875,2,6575.68,2024-01-28 06:44:33,4,88
4876,2,1695.26,2024-02-12 18:46:22,9,637
4877,2,7947.24,2022-09-30 01:09:27,4,294
4878,2,595.00,2023-10-30 18:53:08,11,115
4879,2,3705.76,2023-02-19 18:34:20,4,577
4880,2,5127.15,2023-04-08 11:11:45,3,418
4881,2,7711.09,2022-10-07 13:02:36,7,703
4882,2,7973.96,2023-05-04 09:55:11,4,811
4883,2,8322.50,2023-01-19 09:55:37,3,735
4884,2,9201.21,2023-05-25 12:04:43,6,124
4885,2,4617.34,2023-10-20 20:21:57,8,977
4886,2,7416.96,2023-01-02 03:12:33,9,881
4887,2,5546.94,2022-11-25 02:13:54,3,487
4888,2,6055.83,2023-07-05 14:44:12,10,690
4889,2,3270.56,2022-11-28 23:34:23,5,97
4890,2,3027.14,2023-12-06 08:15:22,5,969
4891,2,2056.11,2024-01-13 12:55:53,5,174
4892,2,1087.76,2022-12-02 14:08:47,7,760
4893,2,5367.76,2024-01-23 12:24:14,7,909
4894,2,3697.32,2022-10-09 09:25:01,6,73
4895,2,384.52,2024-02-26 13:02:16,10,637
4896,2,5960.56,2024-01-04 12:06:36,5,873
4897,2,4963.79,2023-08-30 18:42:59,7,475
4898,2,3549.60,2023-12-15 14:07:18,4,455
4899,2,7475.92,2023-08-16 01:42:52,13,144
4900,2,3773.35,2023-03-24 13:35:48,8,345
4901,2,3468.15,2023-04-01 01:37:52,3,998
4902,2,8557.79,2023-03-10 13:53:43,6,474
4903,2,8249.83,2022-09-28 04:53:14,7,68
4904,2,5868.74,2023-07-26 18:22:29,4,539
4905,2,2072.22,2023-05-23 00:35:03,4,968
4906,2,4244.78,2022-09-06 02:39:05,2,769
4907,2,7350.88,2023-02-17 03:45:38,8,126
4908,2,33.55,2024-03-17 23:17:58,8,444
4909,2,4834.42,2023-02-07 20:02:47,6,732
4910,2,7752.64,2023-05-26 12:02:49,5,586
4911,2,5475.63,2022-12-09 13:36:31,5,189
4912,2,577.53,2023-10-01 01:36:19,4,301
4913,2,3243.10,2024-02-24 05:20:17,7,822
4914,2,4385.13,2023-10-28 20:21:59,3,824
4915,2,3605.76,2023-02-23 08:10:10,4,682
4916,2,3402.46,2023-12-19 06:52:25,5,496
4917,2,3252.17,2023-01-19 16:45:39,9,933
4918,2,2042.10,2023-05-07 18:14:24,8,692
4919,2,2130.92,2023-05-06 00:23:53,4,611
4920,2,9421.08,2023-04-25 05:29:03,8,534
4921,2,4351.37,2022-10-19 15:36:26,6,188
4922,2,4630.93,2023-04-08 20:20:11,9,296
4923,2,1622.88,2022-11-14 10:56:43,10,349
4924,2,3808.36,2023-06-18 13:05:37,5,596
4925,2,612.70,2024-01-17 13:52:11,3,203
4926,2,3006.26,2022-11-23 19:56:35,4,507
4927,2,462.05,2022-10-15 17:46:01,2,44
4928,2,6538.94,2023-05-02 06:04:13,4,853
4929,2,1840.07,2023-05-21 12:19:42,5,260
4930,2,4717.26,2023-01-25 16:51:40,6,965
4931,2,8541.68,2023-03-30 04:37:40,5,689
4932,2,2068.82,2023-07-03 02:04:12,6,596
4933,2,4144.59,2024-02-08 00:44:55,6,812
4934,2,1485.38,2023-10-23 08:02:58,7,267
